O1PD195104CZ208250,?
O1PD195104CZ208772,666
O1PD195104CZ208766,719
O1PD195104CZ208171,0
O1PD195104CZ208165,0
O1PD195104CZ208687,?
O1PD195104CZ207688,20
O1PD195104CZ208086,320
O1PD195104CZ208830,507
O1PD195104CZ207603,6
O1PD195104CZ208229,413
O1PD195104CZ208745,555
O1PD195104CZ208809,519
O1PD195104CZ208208,0
O1PD195104CZ208724,645
O1PD195104CZ208788,535
O1PD195104CZ208703,588
O1PD195104CZ208102,330
O1PD195104CZ208017,262
O1PD195104CZ208761,714
O1PD195104CZ208160,0
O1PD195104CZ208682,?
O1PD195104CZ208081,315
O1PD195104CZ208597,696
O1PD195104CZ207996,245
O1PD195104CZ208740,575
O1PD195104CZ208537,501
O1PD195104CZ208054,288
O1PD195104CZ208576,592
O1PD195104CZ207975,226
O1PD195104CZ208719,489
O1PD195104CZ208118,344
O1PD195104CZ208516,
O1PD195104CZ208033,272
O1PD195104CZ208698,583
O1PD195104CZ208613,724
O1PD195104CZ208495,0
O1PD195104CZ208012,257
O1PD195104CZ208553,656
O1PD195104CZ208592,691
O1PD195104CZ208474,550
O1PD195104CZ207991,240
O1PD195104CZ208650,755
O1PD195104CZ208532,0
O1PD195104CZ208049,285
O1PD195104CZ208571,669
O1PD195104CZ208447,572
O1PD195104CZ207964,217
O1PD195104CZ207885,149
O1PD195104CZ208629,741
O1PD195104CZ208511,545
O1PD195104CZ208426,576
O1PD195104CZ207943,200
O1PD195104CZ208608,707
O1PD195104CZ208490,623
O1PD195104CZ208405,568
O1PD195104CZ207922,182
O1PD195104CZ207837,112
O1PD195104CZ208469,616
O1PD195104CZ208463,606
O1PD195104CZ208384,513
O1PD195104CZ207901,163
O1PD195104CZ208442,612
O1PD195104CZ207959,214
O1PD195104CZ208357,767
O1PD195104CZ207880,144
O1PD195104CZ208421,461
O1PD195104CZ207938,195
O1PD195104CZ208336,486
O1PD195104CZ207853,124
O1PD195104CZ207774,71
O1PD195104CZ208400,559
O1PD195104CZ208916,609
O1PD195104CZ208315,477
O1PD195104CZ207832,107
O1PD195104CZ208458,0?
O1PD195104CZ207747,49
O1PD195104CZ208379,721
O1PD195104CZ208895,549
O1PD195104CZ208294,459
O1PD195104CZ207726,35
O1PD195104CZ208352,497
O1PD195104CZ208874,548
O1PD195104CZ208273,447
O1PD195104CZ208267,441
O1PD195104CZ207790,83
O1PD195104CZ208932,739
O1PD195104CZ207705,358
O1PD195104CZ208847,688
O1PD195104CZ208246,429
O1PD195104CZ207763,63
O1PD195104CZ208911,598
O1PD195104CZ207684,25
O1PD195104CZ208310,127
O1PD195104CZ208826,640
O1PD195104CZ208225,0
O1PD195104CZ207742,46
O1PD195104CZ208890,594
O1PD195104CZ208289,458
O1PD195104CZ208805,531
O1PD195104CZ208204,395
O1PD195104CZ208869,544
O1PD195104CZ208863,
O1PD195104CZ208262,438
O1PD195104CZ208784,667
O1PD195104CZ208183,0
O1PD195104CZ207700,353
O1PD195104CZ208842,522
O1PD195104CZ208241,422
O1PD195104CZ208757,710
O1PD195104CZ207758,58
O1PD195104CZ208156,0
O1PD195104CZ207679,16
O1PD195104CZ208077,311
O1PD195104CZ208821,501
O1PD195104CZ208736,577
O1PD195104CZ208135,368
O1PD195104CZ208800,298
O1PD195104CZ208199,392
O1PD195104CZ208715,484
O1PD195104CZ208114,340
O1PD195104CZ208858,684
O1PD195104CZ208779,658
O1PD195104CZ208178,0
O1PD195104CZ208694,?
O1PD195104CZ207610,8
O1PD195104CZ208752,559
O1PD195104CZ208151,382
O1PD195104CZ208673,?
O1PD195104CZ208072,306
O1PD195104CZ208066,300
O1PD195104CZ207987,236
O1PD195104CZ208731,637
O1PD195104CZ208130,364
O1PD195104CZ208045,281
O1PD195104CZ208710,569
O1PD195104CZ208109,335
O1PD195104CZ208625,0?
O1PD195104CZ208507,562
O1PD195104CZ208024,269
O1PD195104CZ208689,?
O1PD195104CZ208565,661
O1PD195104CZ208088,322
O1PD195104CZ208604,703
O1PD195104CZ208486,0
O1PD195104CZ208003,250
O1PD195104CZ208662,759
O1PD195104CZ208544,653
O1PD195104CZ208061,295
O1PD195104CZ208583,681
O1PD195104CZ207982,231
O1PD195104CZ207897,159
O1PD195104CZ208641,748
O1PD195104CZ208040,276
O1PD195104CZ207955,210
O1PD195104CZ207876,142
O1PD195104CZ208620,732
O1PD195104CZ208502,636
O1PD195104CZ208019,264
O1PD195104CZ208417,521
O1PD195104CZ207934,191
O1PD195104CZ208560,665
O1PD195104CZ208599,698
O1PD195104CZ208481,652
O1PD195104CZ207913,173
O1PD195104CZ208539,646
O1PD195104CZ208578,676
O1PD195104CZ208454,599
O1PD195104CZ208375,717
O1PD195104CZ207892,156
O1PD195104CZ208518,774
O1PD195104CZ207807,94
O1PD195104CZ208433,588
O1PD195104CZ207950,205
O1PD195104CZ207865,133
O1PD195104CZ208412,565
O1PD195104CZ207929,186
O1PD195104CZ208327,766
O1PD195104CZ207844,117
O1PD195104CZ208391,530
O1PD195104CZ208907,614
O1PD195104CZ207908,168
O1PD195104CZ208306,0?
O1PD195104CZ207823,106
O1PD195104CZ208449,668
O1PD195104CZ208370,712
O1PD195104CZ208364,555
O1PD195104CZ208886,
O1PD195104CZ208285,454
O1PD195104CZ207802,91
O1PD195104CZ208428,583
O1PD195104CZ208343,492
O1PD195104CZ207860,129
O1PD195104CZ207781,78
O1PD195104CZ208923,
O1PD195104CZ207696,349
O1PD195104CZ208322,473
O1PD195104CZ208237,421
O1PD195104CZ207754,54
O1PD195104CZ208902,678
O1PD195104CZ208301,578
O1PD195104CZ208817,505
O1PD195104CZ207818,101
O1PD195104CZ208216,407
O1PD195104CZ207733,40
O1PD195104CZ208359,564
O1PD195104CZ208881,703
O1PD195104CZ208280,449
O1PD195104CZ208796,673
O1PD195104CZ208195,388
O1PD195104CZ208939,
O1PD195104CZ208338,489
O1PD195104CZ208854,694
O1PD195104CZ208775,655
O1PD195104CZ208174,0
O1PD195104CZ208918,
O1PD195104CZ207691,29
O1PD195104CZ208833,601
O1PD195104CZ207606,7
O1PD195104CZ208232,416
O1PD195104CZ208147,383
O1PD195104CZ208812,518
O1PD195104CZ208211,401
O1PD195104CZ208727,629
O1PD195104CZ208791,661
O1PD195104CZ208190,370
O1PD195104CZ208706,460
O1PD195104CZ208105,333
O1PD195104CZ208849,690
O1PD195104CZ208248,424
O1PD195104CZ208764,717
O1PD195104CZ208169,0
O1PD195104CZ208163,0
O1PD195104CZ208685,?
O1PD195104CZ208084,318
O1PD195104CZ208828,644
O1PD195104CZ208743,459
O1PD195104CZ208142,379
O1PD195104CZ208057,291
O1PD195104CZ207580,1
O1PD195104CZ208722,624
O1PD195104CZ208121,359
O1PD195104CZ208637,746
O1PD195104CZ207638,9
O1PD195104CZ208036,272
O1PD195104CZ208701,586
O1PD195104CZ208616,728
O1PD195104CZ208015,260
O1PD195104CZ208759,712
O1PD195104CZ208158,0
O1PD195104CZ208680,?
O1PD195104CZ208079,313
O1PD195104CZ208595,694
O1PD195104CZ208477,645
O1PD195104CZ207994,243
O1PD195104CZ208738,571
O1PD195104CZ208653,758
O1PD195104CZ208535,557
O1PD195104CZ208052,286
O1PD195104CZ208574,632
O1PD195104CZ207973,224
O1PD195104CZ207967,220
O1PD195104CZ208632,744
O1PD195104CZ208514,547
O1PD195104CZ207946,203
O1PD195104CZ208611,723
O1PD195104CZ208493,625
O1PD195104CZ208010,255
O1PD195104CZ207925,0
O1PD195104CZ208551,777
O1PD195104CZ208590,689
O1PD195104CZ208472,775
O1PD195104CZ208466,608
O1PD195104CZ207989,238
O1PD195104CZ208387,512
O1PD195104CZ207904,166
O1PD195104CZ208648,753
O1PD195104CZ208530,643
O1PD195104CZ208569,673
O1PD195104CZ208445,464
O1PD195104CZ207968,221
O1PD195104CZ207883,147
O1PD195104CZ208509,543
O1PD195104CZ208424,580
O1PD195104CZ207941,198
O1PD195104CZ207856,127
O1PD195104CZ208488,621
O1PD195104CZ207777,74
O1PD195104CZ208403,567
O1PD195104CZ207920,180
O1PD195104CZ207835,110
O1PD195104CZ208461,603
O1PD195104CZ208382,518
O1PD195104CZ207899,161
O1PD195104CZ208297,470
O1PD195104CZ207814,99
O1PD195104CZ208440,613
O1PD195104CZ208355,0
O1PD195104CZ208877,699
O1PD195104CZ207793,86
O1PD195104CZ208419,771
O1PD195104CZ208935,744
O1PD195104CZ208334,485
O1PD195104CZ207851,123
O1PD195104CZ207772,69
O1PD195104CZ207766,66
O1PD195104CZ208398,769
O1PD195104CZ208914,605
O1PD195104CZ207687,15
O1PD195104CZ208313,509
O1PD195104CZ207745,47
O1PD195104CZ208893,
O1PD195104CZ208292,460
O1PD195104CZ207809,96
O1PD195104CZ208207,398
O1PD195104CZ207724,33
O1PD195104CZ208350,508
O1PD195104CZ208872,547
O1PD195104CZ208866,
O1PD195104CZ208271,446
O1PD195104CZ208265,439
O1PD195104CZ208787,525
O1PD195104CZ208186,386
O1PD195104CZ208930,743
O1PD195104CZ207703,356
O1PD195104CZ208329,480
O1PD195104CZ208845,771
O1PD195104CZ208244,"426, 428, 427"
O1PD195104CZ207761,61
O1PD195104CZ208909,781
O1PD195104CZ207682,21
O1PD195104CZ208308,569
O1PD195104CZ208824,600
O1PD195104CZ207597,5
O1PD195104CZ208223,410
O1PD195104CZ207740,44
O1PD195104CZ208888,593
O1PD195104CZ208803,561
O1PD195104CZ207719,81
O1PD195104CZ208117,343
O1PD195104CZ208861,700
O1PD195104CZ208260,436
O1PD195104CZ208782,665
O1PD195104CZ208181,0
O1PD195104CZ208697,582
O1PD195104CZ207698,351
O1PD195104CZ208840,520
O1PD195104CZ208239,
O1PD195104CZ208755,708
O1PD195104CZ208154,0
O1PD195104CZ208676,?
O1PD195104CZ208075,309
O1PD195104CZ208819,0
O1PD195104CZ208218,409
O1PD195104CZ208734,625
O1PD195104CZ208133,366
O1PD195104CZ207650,10
O1PD195104CZ208798,592
O1PD195104CZ207571,1
O1PD195104CZ208713,591
O1PD195104CZ208112,338
O1PD195104CZ207629,9
O1PD195104CZ208027,272
O1PD195104CZ208692,?
O1PD195104CZ208091,785
O1PD195104CZ208607,706
O1PD195104CZ208750,567
O1PD195104CZ208149,381
O1PD195104CZ208671,?
O1PD195104CZ208665,762
O1PD195104CZ208070,304
O1PD195104CZ208064,298
O1PD195104CZ208586,684
O1PD195104CZ207985,234
O1PD195104CZ208729,630
O1PD195104CZ208644,751
O1PD195104CZ208128,362
O1PD195104CZ208526,638
O1PD195104CZ208043,279
O1PD195104CZ208708,458
O1PD195104CZ208623,735
O1PD195104CZ208505,633
O1PD195104CZ208022,267
O1PD195104CZ207937,194
O1PD195104CZ208563,502
O1PD195104CZ208602,701
O1PD195104CZ208484,652
O1PD195104CZ208001,248
O1PD195104CZ207916,176
O1PD195104CZ208542,649
O1PD195104CZ208059,293
O1PD195104CZ208581,679
O1PD195104CZ208457,602
O1PD195104CZ207980,229
O1PD195104CZ208521,0
O1PD195104CZ208038,274
O1PD195104CZ208436,591
O1PD195104CZ207953,208
O1PD195104CZ207874,140
O1PD195104CZ208618,730
O1PD195104CZ208500,634
O1PD195104CZ208415,520
O1PD195104CZ207932,189
O1PD195104CZ208558,0
O1PD195104CZ208394,554
O1PD195104CZ207911,171
O1PD195104CZ207826,361
O1PD195104CZ208452,595
O1PD195104CZ208373,715
O1PD195104CZ208367,709
O1PD195104CZ207890,154
O1PD195104CZ208431,586
O1PD195104CZ207869,137
O1PD195104CZ207863,785
O1PD195104CZ208410,298
O1PD195104CZ208926,731
O1PD195104CZ208325,685
O1PD195104CZ207842,115
O1PD195104CZ207757,57
O1PD195104CZ208389,519
O1PD195104CZ208905,611
O1PD195104CZ208304,531
O1PD195104CZ207821,104
O1PD195104CZ207736,43
O1PD195104CZ208368,710
O1PD195104CZ208362,0
O1PD195104CZ208884,706
O1PD195104CZ208283,
O1PD195104CZ207800,89
O1PD195104CZ208942,
O1PD195104CZ208341,490
O1PD195104CZ208857,683
O1PD195104CZ208256,434
O1PD195104CZ207779,76
O1PD195104CZ208177,0
O1PD195104CZ208921,657 / 767
O1PD195104CZ207694,347
O1PD195104CZ208320,472
O1PD195104CZ208836,566
O1PD195104CZ208235,419
O1PD195104CZ207752,52
O1PD195104CZ208900,
O1PD195104CZ207673,13
O1PD195104CZ208299,467
O1PD195104CZ208815,503
O1PD195104CZ208214,404
O1PD195104CZ207731,38
O1PD195104CZ208879,701
O1PD195104CZ207646,9
O1PD195104CZ208278,451
O1PD195104CZ208794,557
O1PD195104CZ208193,373
O1PD195104CZ207710,81
O1PD195104CZ208852,692
O1PD195104CZ208251,431
O1PD195104CZ208773,777
O1PD195104CZ208767,720
O1PD195104CZ208172,0
O1PD195104CZ208166,0
O1PD195104CZ207689,27
O1PD195104CZ208087,321
O1PD195104CZ208831,648
O1PD195104CZ208230,414
O1PD195104CZ208746,568
O1PD195104CZ207662,11
O1PD195104CZ208810,512
O1PD195104CZ207583,2
O1PD195104CZ208209,399
O1PD195104CZ208725,0
O1PD195104CZ208124,360
O1PD195104CZ207641,9
O1PD195104CZ208789,580
O1PD195104CZ208704,589
O1PD195104CZ208103,331
O1PD195104CZ207620,9
O1PD195104CZ208768,721
O1PD195104CZ208762,715
O1PD195104CZ208161,0
O1PD195104CZ208683,?
O1PD195104CZ208082,316
O1PD195104CZ207997,246
O1PD195104CZ208741,?
O1PD195104CZ208140,378
O1PD195104CZ208055,289
O1PD195104CZ208577,675
O1PD195104CZ207976,227
O1PD195104CZ208720,?
O1PD195104CZ208119,346
O1PD195104CZ208517,542
O1PD195104CZ208699,584
O1PD195104CZ208098,326
O1PD195104CZ208614,0
O1PD195104CZ208496,637
O1PD195104CZ208013,258
O1PD195104CZ208678,?
O1PD195104CZ208554,657
O1PD195104CZ208593,692
O1PD195104CZ208475,465
O1PD195104CZ207992,241
O1PD195104CZ207907,167
O1PD195104CZ208651,756
O1PD195104CZ208533,506
O1PD195104CZ208572,0?
O1PD195104CZ207965,218
O1PD195104CZ207886,150
O1PD195104CZ208630,742
O1PD195104CZ208512,546
O1PD195104CZ208427,582
O1PD195104CZ207944,201
O1PD195104CZ208609,781
O1PD195104CZ208491,624
O1PD195104CZ208008,253
O1PD195104CZ208406,503
O1PD195104CZ207923,183
O1PD195104CZ208549,654
O1PD195104CZ208588,687
O1PD195104CZ208470,617
O1PD195104CZ208464,605
O1PD195104CZ208385,511
O1PD195104CZ207902,164
O1PD195104CZ208528,640
O1PD195104CZ208443,542
O1PD195104CZ207960,215
O1PD195104CZ207881,145
O1PD195104CZ207796,87
O1PD195104CZ208422,525
O1PD195104CZ207939,196
O1PD195104CZ208337,487
O1PD195104CZ207854,125
O1PD195104CZ207775,72
O1PD195104CZ208401,782
O1PD195104CZ208917,
O1PD195104CZ207918,178
O1PD195104CZ208316,478
O1PD195104CZ207833,108
O1PD195104CZ208459,598
O1PD195104CZ208380,516
O1PD195104CZ208896,
O1PD195104CZ208295,529
O1PD195104CZ208438,0
O1PD195104CZ207727,36
O1PD195104CZ208353,498
O1PD195104CZ208875,682
O1PD195104CZ208274,448
O1PD195104CZ207791,84
O1PD195104CZ208933,740
O1PD195104CZ207706,359
O1PD195104CZ208332,481
O1PD195104CZ207849,120
O1PD195104CZ208247,?
O1PD195104CZ207770,67
O1PD195104CZ207764,64
O1PD195104CZ208912,604
O1PD195104CZ207685,26
O1PD195104CZ208311,574
O1PD195104CZ208827,643
O1PD195104CZ208891,595
O1PD195104CZ208806,197
O1PD195104CZ208205,397
O1PD195104CZ208348,494
O1PD195104CZ208870,545
O1PD195104CZ208864,542
O1PD195104CZ208263,444
O1PD195104CZ208785,668
O1PD195104CZ208184,387
O1PD195104CZ208928,734
O1PD195104CZ207701,354
O1PD195104CZ208843,521
O1PD195104CZ208242,423
O1PD195104CZ207759,59
O1PD195104CZ208157,0
O1PD195104CZ207680,18
O1PD195104CZ208822,551
